,Job_Seeker_ID,Num_13,Den_13,Site_Name,Contract_ID,specialist_site_type_code
0,6935355609,0,0,AimBig Employment ROCKDALE,0212904D,AALL
0,9428523007,0,3,AimBig Employment BROADMEADOWS,0212817E,AALL
0,7262395909,0,0,AimBig Employment NAMBUCCA HEADS,0212826F,AALL
0,2026252019,0,0,AimBig Employment PENRITH,0212850F,AALL
0,5236302509,0,0,AimBig Employment DUBBO,0212870K,MENH
0,2254737909,0,0,AimBig Employment CAMPBELLTOWN,0212902B,AALL
0,7582502509,0,0,AimBig Employment TOOWONG,0212879H,AALL
0,3951950,0,0,AimBig Employment TAYLORS LAKES,0212822B,MENH
0,9154021509,0,2,AimBig Employment HOBART,0212861J,AALL
0,3842051119,0,4,AimBig Employment BURLEIGH HEADS,0212793B,MENH
0,7782967709,0,5,AimBig Employment MARRICKVILLE,0212900K,AALL
0,5311290209,0,5,AimBig Employment CESSNOCK,0212813A,AALL
0,6825549809,0,4,AimBig Employment LIVERPOOL,0212848A,AALL
0,2986079609,0,4,AimBig Employment MACKAY,0212803K,MUSK
0,906106909,0,0,AimBig Employment PENRITH,0212903C,(blank)
0,799511609,0,0,AimBig Employment WYONG,0212881B,AALL
0,1159997003,0,8,AimBig Employment NERANG,0212793B,MENH
0,139023009,0,4,AimBig Employment BAULKHAM HILLS,0212841E,AALL
0,8579738809,0,0,AimBig Employment WOY WOY,0212881B,AALL
0,158740,0,8,AimBig Employment PENRITH,0212903C,(blank)
0,8986979609,0,3,AimBig Employment EPPING,0212820K,MENH
0,2715471509,0,3,AimBig Employment FAIRFIELD,0212844H,AALL
0,19914940,0,8,AimBig Employment DARLINGHURST,0212845J,AALL
0,3055537709,0,3,AimBig Employment WOY WOY,0212881B,AALL
0,836861004,0,8,AimBig Employment MAITLAND,0212813A,AALL
0,9122084609,0,0,AimBig Employment MOONEE PONDS,0212886G,AALL
0,9380713003,0,8,AimBig Employment CESSNOCK,0212813A,AALL
0,14129220,0,4,AimBig Employment BURWOOD,0212847K,MUSK
0,9669647609,0,0,AimBig Employment MOONEE PONDS,0212817E,AALL
0,4710240,0,4,Aimbig Employment LAUNCESTON,0212893F,AALL
0,2482824109,0,4,AimBig Employment ETTALONG BEACH,0212881B,AALL
0,7901761409,0,4,AimBig Employment MARRICKVILLE,0212845J,AALL
0,8050225119,0,4,AimBig Employment MARRICKVILLE,0212900K,AALL
0,4471160119,0,0,AimBig Employment PARRAMATTA,0212898K,AALL
0,7496289709,0,8,AimBig Employment CAMPBELLTOWN,0212849B,AALL
0,589801809,0,8,AimBig Employment WOY WOY,0212881B,AALL
0,690452003,0,5,AimBig Employment WOY WOY,0212881B,AALL
0,595125309,0,8,AimBig Employment MOONEE PONDS,0212817E,AALL
0,2520315709,0,8,AimBig Employment CASUARINA,0212891D,AALL
0,2467041009,0,8,AimBig Employment CAMPBELLTOWN,0212902B,AALL
0,10111220,0,8,AimBig Employment MOUNT DRUITT,0212854K,MUSK
0,8295429209,0,4,AimBig Employment MAITLAND,0212813A,AALL
0,8815116609,0,0,AimBig Employment CRAIGIEBURN,0212817E,AALL
0,4903612003,0,8,AimBig Employment BLACKTOWN,0212853J,MENH
0,4271217109,0,8,AimBig Employment DEAKIN,0212835G,(blank)
0,6081472003,0,8,AimBig Employment FAIRFIELD,0212844H,AALL
0,1046270,0,0,AimBig Employment BALLARAT CENTRAL,0212859D,MENH
0,2417520,0,3,AimBig Employment SUNSHINE,0212823C,MUSK
0,486435019,0,0,AimBig Employment HEIDELBERG,0212820K,MENH
0,4005351008,0,0,AimBig Employment AUBURN,0212841E,AALL
0,4023383609,0,8,AimBig Employment DARLINGHURST,0212845J,AALL
0,610007003,0,8,AimBig Employment FAIRFIELD,0212899A,AALL
0,7368098809,0,8,AimBig Employment EPPING,0212820K,MENH
0,9215417309,0,8,AimBig Employment BROADMEADOWS,0212886G,AALL
0,2489938309,0,8,AimBig Employment INGLEBURN,0212849B,AALL
0,2633514109,0,0,AimBig Employment BROADMEADOWS,0212817E,AALL
0,5318669909,0,3,AimBig Employment BROADMEADOW,0212884E,AALL
0,5558600,0,0,AimBig Employment BUNBURY,0212810J,MENH
0,4078770007,0,8,AimBig Employment DARLINGHURST,0212845J,AALL
0,2232565909,0,0,AimBig Employment NORTH LAKES,0212879H,AALL
0,8741470,0,4,AimBig Employment CORIO,0212862K,AALL
0,15649920,0,5,AimBig Employment BENDIGO,0212894G,AALL
0,4805097609,0,4,AimBig Employment INALA,0212796E,(blank)
0,1308037709,0,8,AimBig Employment FORTITUDE VALLEY,0212879H,AALL
0,6170328003,0,0,AimBig Employment WYONG,0212881B,AALL
0,1679211709,0,3,AimBig Employment KANWAL,0212881B,AALL
0,1834597109,0,3,AimBig Employment MOUNT DRUITT,0212854K,MUSK
0,1838155609,0,0,AimBig Employment GLEN INNES,0212889K,AALL
0,4194186609,0,0,AimBig Employment WOOLLOONGABBA,0212797F,(blank)
0,1157720,0,8,AimBig Employment INVERELL,0212889K,AALL
0,2216383004,0,8,Aimbig Employment LAUNCESTON,0212893F,AALL
0,447973003,0,0,AimBig Employment BANKSTOWN,0212839K,MENH
0,9068480109,0,4,AimBig Employment NERANG,0212793B,MENH
0,854302909,0,6,AimBig Employment KANWAL,0212881B,AALL
0,13860330,0,8,AimBig Employment BONDI JUNCTION,0212843G,MUSK
0,5461041007,0,4,AimBig Employment WARRNAMBOOL,0212864A,MUSK
0,1681130,0,0,AimBig Employment DARLINGHURST,0212900K,AALL
0,692619019,0,5,AimBig Employment BANKSTOWN,0212840D,MUSK
0,365133809,0,0,AimBig Employment PROSPECT,0212789F,(blank)
0,510184609,0,0,AimBig Employment CHARLESTOWN,0212884E,AALL
0,3855101008,0,0,AimBig Employment BUNBURY,0212810J,MENH
0,3912866509,0,0,AimBig Employment TAMWORTH,0212883D,(blank)
0,5540610,0,0,AimBig Employment BROADMEADOWS,0212817E,AALL
0,1414120,0,8,AimBig Employment BROADMEADOW,0212884E,AALL
0,2914870,0,8,AimBig Employment CAMPBELLTOWN,0212902B,AALL
0,8437707003,0,4,AimBig Employment MAITLAND,0212882C,AALL
0,411661019,0,0,AimBig Employment Pty Ltd ST ALBANS,0212822B,MENH
0,18361850,0,0,AimBig Employment TAMWORTH,0212814B,AALL
0,4371425019,0,3,AimBig Employment CRAIGIEBURN,0212817E,AALL
0,4384090019,0,4,AimBig Employment MARRICKVILLE,0212900K,AALL
0,7580173019,0,6,AimBig Employment MARRICKVILLE,0212900K,AALL
0,1687588809,0,8,AimBig Employment TAYLORS LAKES,0212823C,MUSK
0,1147054003,0,4,AimBig Employment PENRITH,0212903C,(blank)
0,2196678009,0,0,AimBig Employment MELBOURNE,0212825E,MUSK
0,20591890,0,8,AimBig Employment SURFERS PARADISE,0212794C,(blank)
0,846040,0,0,AimBig Employment BURLEIGH HEADS,0212794C,(blank)
0,7162721003,0,0,AimBig Employment THE ENTRANCE,0212881B,AALL
0,8909051009,0,0,AimBig Employment SUNSHINE,0212823C,MUSK
0,1417755019,0,0,AimBig Employment TAYLORS LAKES,0212823C,MUSK
0,262680007,0,0,AimBig Employment SUNSHINE,0212822B,MENH
0,6561835007,0,8,AimBig Employment SUNSHINE,0212823C,MUSK
0,5298140008,0,8,AimBig Employment MARRICKVILLE,0212900K,AALL
0,9613242119,0,4,AimBig Employment FRANKSTON,0212818F,MENH
0,6331822003,0,0,AimBig Employment LISMORE,0212829J,AALL
0,3351114007,0,4,AimBig Employment Pty Ltd RESERVOIR,0212820K,MENH
0,7055010009,0,0,AimBig Employment WARRNAMBOOL,0212864A,MUSK
0,3082066309,0,0,AimBig Employment LIVERPOOL,0212848A,AALL
0,1931274209,0,0,AimBig Employment PARRAMATTA,0212841E,AALL
0,7477599509,0,8,AimBig Employment TAYLORS LAKES,0212823C,MUSK
0,598736809,0,8,AimBig Employment CAIRNS CITY,0212798G,MENH
0,260536709,0,4,AimBig Employment SOUTHPORT,0212793B,MENH
0,12663390,0,8,AimBig Employment AUBURN,0212841E,AALL
0,1881440,0,4,AimBig Employment DARLINGHURST,0212900K,AALL
0,6756493019,0,0,AimBig Employment JOONDALUP,0212833E,MENH
0,9881633909,0,0,AimBig Employment WYONG,0212881B,AALL
0,12297720,0,0,AimBig Employment COFFS HARBOUR,0212826F,AALL
0,9680132119,0,4,AimBig Employment NERANG,0212793B,MENH
0,2530076509,0,4,AimBig Employment NERANG,0212794C,(blank)
0,1506981005,0,6,AimBig Employment Pty Ltd. SEATON,0212791K,MENH
0,929517209,0,5,AimBig Employment TAMWORTH,0212883D,(blank)
0,6681179019,0,8,AimBig Employment ETTALONG BEACH,0212881B,AALL
0,673333909,0,0,AimBig Employment MOONEE PONDS,0212817E,AALL
0,3071117209,0,0,AimBig Employment BROADMEADOWS,0212886G,AALL
0,1506735009,0,6,AimBig Employment AUBURN,0212898K,AALL
0,8940938809,0,0,AimBig Employment SYDNEY,0212900K,AALL
0,3445561019,0,3,AimBig Employment SOUTHPORT,0212793B,MENH
0,9548740,0,0,AimBig Employment WOLLONGONG,0212857B,MUSK
0,297816007,0,8,AimBig Employment MOONEE PONDS,0212886G,AALL
0,6563440709,0,4,AimBig Employment FORTITUDE VALLEY,0212795D,AALL
0,6005480008,0,4,AimBig Employment BERRIMAH,0212830B,AALL
0,6474422909,0,3,AimBig Employment EPPING,0212820K,MENH
0,44710,0,0,AimBig Employment TOOWONG,0212879H,AALL
0,2382454309,0,0,AimBig Employment SURRY HILLS,0212845J,AALL
0,1686815019,0,8,AimBig Employment PENRITH,0212850F,AALL
0,4009911709,0,3,AimBig Employment SUNSHINE,0212822B,MENH
0,610457409,0,3,AimBig Employment Pty Ltd RESERVOIR,0212821A,MUSK
0,9491135003,0,4,AimBig Employment AUBURN,0212841E,AALL
0,3552475509,0,8,AimBig Employment MELBOURNE,0212825E,MUSK
0,7641907019,0,5,AimBig Employment CAIRNS CITY,0212798G,MENH
0,9193491004,0,2,AimBig Employment STRATHPINE,0212795D,AALL
0,354390809,0,8,AimBig Employment CAMPBELLTOWN,0212849B,AALL
0,7926450019,0,0,AimBig Employment MOONEE PONDS,0212886G,AALL
0,8109920,0,0,AimBig Employment MOONEE PONDS,0212817E,AALL
0,9919234019,0,0,AimBig Employment MOONEE PONDS,0212817E,AALL
0,9020799209,0,4,AimBig Employment GUNNEDAH,0212814B,AALL
0,5555650,0,0,AimBig Employment WOOLLOONGABBA,0212796E,(blank)
0,7533010019,0,0,AimBig Employment KANWAL,0212881B,AALL
0,7672407003,0,8,AimBig Employment BLACKTOWN,0212853J,MENH
0,155809709,0,8,AimBig Employment NERANG,0212794C,(blank)
0,476466809,0,8,AimBig Employment FAIRFIELD,0212844H,AALL
0,7417724007,0,3,AimBig Employment GLENROY,0212817E,AALL
0,8349121007,0,4,AimBig Employment BROADMEADOWS,0212886G,AALL
0,6710252709,0,4,AimBig Employment BROADMEADOWS,0212886G,AALL
0,3746007609,0,3,AimBig Employment MOONEE PONDS,0212886G,AALL
0,2504250,0,0,AimBig Employment FRANKSTON,0212818F,MENH
0,4998771003,0,4,AimBig Employment LEICHHARDT,0212845J,AALL
0,9856182003,0,4,AimBig Employment WOLLONGONG,0212856A,(blank)
0,6728535019,0,0,AimBig Employment ROCKDALE,0212904D,AALL
0,2761538003,0,3,AimBig Employment ORANGE,0212872A,MENH
0,3105580,0,0,AimBig Employment FAIRFIELD,0212844H,AALL
0,2881591809,0,4,AimBig Employment ROCKINGHAM,0212831C,MENH
0,5224800006,0,5,Aimbig Employment LAUNCESTON,0212865B,(blank)
0,4459303309,0,4,AimBig Employment ROSNY PARK,0212861J,AALL
0,590982119,0,8,AimBig Employment MACKAY,0212802J,MENH
0,7062820004,0,5,AimBig Employment ROMA,0212897K,AALL
0,979430609,0,0,AimBig Employment BURLEIGH HEADS,0212794C,(blank)
0,5370165119,0,5,AimBig Employment SURFERS PARADISE,0212794C,(blank)
0,21455650,0,0,AimBig Employment CAMPBELLTOWN,0212902B,AALL
0,9908889009,0,0,AimBig Employment SUNSHINE,0212822B,MENH
0,9555970007,0,8,AimBig Employment FRANKSTON,0212818F,MENH
0,604665609,0,0,AimBig Employment INALA,0212796E,(blank)
0,14555340,0,0,AimBig Employment GLENROY,0212817E,AALL
0,4970243109,0,0,AimBig Employment INGLEBURN,0212849B,AALL
0,9136322004,0,0,AimBig Employment BURWOOD,0212846K,MENH
0,15365860,0,8,AimBig Employment MILE END,0212791K,MENH
0,631628809,0,3,AimBig Employment THE ENTRANCE,0212881B,AALL
0,5997790109,0,8,AimBig Employment LISMORE,0212890C,(blank)
0,2524020809,0,0,AimBig Employment BAULKHAM HILLS,0212841E,AALL
0,8046054309,0,5,AimBig Employment MAITLAND,0212882C,AALL
0,662299909,0,8,AimBig Employment MARRICKVILLE,0212900K,AALL
0,998535019,0,5,AimBig Employment FAIRFIELD,0212844H,AALL
0,13900800,0,3,AimBig Employment CORIO,0212895H,AALL
0,7962415019,0,8,AimBig Employment Pty Ltd HOPPERS CROSSING,0212822B,MENH
0,8933240,0,8,AimBig Employment COFFS HARBOUR,0212826F,AALL
0,3896147909,0,8,AimBig Employment MARRICKVILLE,0212900K,AALL
0,7352646019,0,4,AimBig Employment LIVERPOOL,0212848A,AALL
0,868936003,0,3,AimBig Employment WOY WOY,0212812K,AALL
0,2688749709,0,0,AimBig Employment SURFERS PARADISE,0212794C,(blank)
0,349513003,0,8,AimBig Employment MOONEE PONDS,0212886G,AALL
0,16995460,0,4,AimBig Employment NORTH LAKES,0212879H,AALL
0,380270509,0,4,AimBig Employment COFFS HARBOUR,0212887H,(blank)
0,2879475109,0,8,AimBig Employment LISMORE,0212829J,AALL
0,9493340,0,4,AimBig Employment BURLEIGH HEADS,0212794C,(blank)
0,1151435309,0,3,AimBig Employment Pty Ltd THOMASTOWN,0212821A,MUSK
0,4585810,0,8,AimBig Employment HORNSBY,0212841E,AALL
0,1998612209,0,0,AimBig Employment BROADMEADOWS,0212817E,AALL
0,5793032007,0,0,AimBig Employment PROSPECT,0212789F,(blank)
0,4525599909,0,4,AimBig Employment ROSNY PARK,0212892E,(blank)
0,1425940,0,8,AimBig Employment SURRY HILLS,0212900K,AALL
0,8590759019,0,0,AimBig Employment BURLEIGH HEADS,0212794C,(blank)
0,363545509,0,8,AimBig Employment CABRAMATTA,0212899A,AALL
0,4452870005,0,8,AimBig Employment TOOWONG,0212879H,AALL
0,6915586809,0,0,AimBig Employment MOONEE PONDS,0212886G,AALL
0,2113650709,0,0,AimBig Employment NEWPORT,0212822B,MENH
0,2950070109,0,0,AimBig Employment FAIRFIELD,0212844H,AALL
0,5318960003,0,8,AimBig Employment TAMWORTH,0212883D,(blank)
0,976671709,0,8,AimBig Employment COFFS HARBOUR,0212826F,AALL
0,1019330,0,8,AimBig Employment COFFS HARBOUR,0212887H,(blank)
0,6226922509,0,4,AimBig Employment CORIO,0212862K,AALL
0,4479109509,0,8,AimBig Employment MOONEE PONDS,0212817E,AALL
0,8101052709,0,8,AimBig Employment TAMWORTH,0212883D,(blank)
0,3167010209,0,0,AimBig Employment Pty Ltd ST ALBANS,0212822B,MENH
0,3116890,0,8,AimBig Employment MITCHELTON,0212879H,AALL
0,6623082004,0,4,AimBig Employment TOOWONG,0212879H,AALL
0,9735944909,0,8,AimBig Employment CHATSWOOD,0212852H,(blank)
0,4323288109,0,8,AimBig Employment PARRAMATTA,0212898K,AALL
0,3490530,0,8,AimBig Employment FAIRFIELD,0212844H,AALL
0,6026830,0,0,AimBig Employment BURLEIGH HEADS,0212794C,(blank)
0,160964003,0,3,AimBig Employment LEICHHARDT,0212900K,AALL
0,9923756409,0,4,AimBig Employment UPPER MOUNT GRAVATT,0212796E,(blank)
0,5158977009,0,3,AimBig Employment SINGLETON,0212816D,AALL
0,4301985809,0,4,AimBig Employment SUNSHINE,0212823C,MUSK
0,4594813003,0,4,AimBig Employment DARLINGHURST,0212900K,AALL
0,2250966609,0,4,AimBig Employment TOOWONG,0212879H,AALL
0,2455100005,0,0,AimBig Employment CAMPBELLTOWN,0212902B,AALL
0,3928838409,0,0,AimBig Employment SURRY HILLS,0212845J,AALL
0,7930629909,0,8,AimBig Employment SURRY HILLS,0212845J,AALL
0,2469080003,0,5,AimBig Employment PORT MACQUARIE,0212888J,(blank)
0,2116283309,0,5,AimBig Employment SURFERS PARADISE,0212794C,(blank)
0,7675520,0,0,AimBig Employment BROADMEADOW,0212815C,AALL
0,17784130,0,0,AimBig Employment Pty Ltd THOMASTOWN,0212820K,MENH
0,15446760,0,4,AimBig Employment ROCKDALE,0212904D,AALL
0,233390119,0,0,AimBig Employment TAMWORTH,0212814B,AALL
0,7051910609,0,4,AimBig Employment PENRITH,0212903C,(blank)
0,1531170,0,0,AimBig Employment CHATSWOOD,0212851G,(blank)
0,18712450,0,0,AimBig Employment MOONEE PONDS,0212886G,AALL
0,9387251309,0,8,AimBig Employment LEICHHARDT,0212845J,AALL
0,1511181909,0,8,AimBig Employment BURWOOD,0212846K,MENH
0,2218982309,0,8,AimBig Employment MOONEE PONDS,0212886G,AALL
0,416030909,0,0,AimBig Employment INALA,0212797F,(blank)
0,9986691809,0,0,AimBig Employment PENRITH,0212903C,(blank)
0,9529954109,0,0,AimBig Employment LEICHHARDT,0212900K,AALL
0,2697363003,0,8,AimBig Employment ROCKDALE,0212904D,AALL
0,4779800,0,8,AimBig Employment FAIRFIELD,0212844H,AALL
0,7861004909,0,0,AimBig Employment GLENROY,0212817E,AALL
0,6698970409,0,3,AimBig Employment Pty Ltd MELTON,0212823C,MUSK
0,5116400209,0,0,AimBig Employment BURWOOD,0212847K,MUSK
0,3205070004,0,0,AimBig Employment INALA,0212796E,(blank)
0,2566174309,0,0,AimBig Employment PROSPECT,0212789F,(blank)
0,5849570,0,0,AimBig Employment SURFERS PARADISE,0212793B,MENH
0,282293109,0,8,Aimbig Employment RICHMOND,0212850F,AALL
0,7270410003,0,0,AimBig Employment BURWOOD,0212846K,MENH
0,6364626809,0,0,AimBig Employment UPPER MOUNT GRAVATT,0212796E,(blank)
0,5249830,0,4,AimBig Employment SURFERS PARADISE,0212794C,(blank)
0,6269814004,0,5,AimBig Employment CALOUNDRA,0212874C,(blank)
0,4305464809,0,0,AimBig Employment LIVERPOOL,0212848A,AALL
0,78161009,0,8,AimBig Employment INALA,0212797F,(blank)
0,12109350,0,0,AimBig Employment WOOLLOONGABBA,0212796E,(blank)
0,13484510,0,0,AimBig Employment WOOLLOONGABBA,0212797F,(blank)
0,21402410,0,0,AimBig Employment DUBBO,0212870K,MENH
0,7881811119,0,5,AimBig Employment Pty Ltd. ARMIDALE,0212889K,AALL
0,1641290119,0,8,AimBig Employment DARLINGHURST,0212900K,AALL
0,932036809,0,8,AimBig Employment JOONDALUP,0212834F,(blank)
0,6476502109,0,8,AimBig Employment WOLLONGONG,0212857B,MUSK
0,1440048309,0,4,AimBig Employment CAMPBELLTOWN,0212849B,AALL
0,3586351909,0,0,AimBig Employment Pty Ltd HOPPERS CROSSING,0212822B,MENH
0,6422874009,0,8,AimBig Employment FORTITUDE VALLEY,0212879H,AALL
0,19566360,0,3,AimBig Employment CAIRNS CITY,0212798G,MENH
0,560360,0,0,AimBig Employment COFFS HARBOUR,0212887H,(blank)
0,630739709,0,0,AimBig Employment MILE END,0212791K,MENH
0,1899104209,0,0,AimBig Employment MAITLAND,0212813A,AALL
0,12733360,0,0,AimBig Employment BURWOOD,0212846K,MENH
0,157639009,0,4,AimBig Employment Pty Ltd RESERVOIR,0212821A,MUSK
0,3542005909,0,4,AimBig Employment LEICHHARDT,0212900K,AALL
0,8023351119,0,4,AimBig Employment INGLEBURN,0212849B,AALL
0,13748140,0,0,AimBig Employment BAULKHAM HILLS,0212898K,AALL
0,7721721005,0,0,AimBig Employment PROSPECT,0212789F,(blank)
0,9211333003,0,4,AimBig Employment CAMPBELLTOWN,0212902B,AALL
0,655966809,0,0,AimBig Employment CHERMSIDE,0212879H,AALL
0,5239654709,0,5,AimBig Employment MOONEE PONDS,0212886G,AALL
0,417184003,0,0,AimBig Employment LEICHHARDT,0212845J,AALL
0,9760997019,0,4,AimBig Employment BALLARAT CENTRAL,0212859D,MENH
0,8738999909,0,0,AimBig Employment CAMPBELLTOWN,0212849B,AALL
0,8881556909,0,4,AimBig Employment HUONVILLE,0212892E,(blank)
0,1646930,0,8,AimBig Employment BAULKHAM HILLS,0212898K,AALL
0,1709281709,0,8,AimBig Employment MAITLAND,0212882C,AALL
0,9175253709,0,5,AimBig Employment FORTITUDE VALLEY,0212879H,AALL
0,5217280,0,3,AimBig Employment PROSPECT,0212790K,MUSK
0,4376075007,0,0,AimBig Employment TAYLORS LAKES,0212822B,MENH
0,18663890,0,0,AimBig Employment CHARLESTOWN,0212884E,AALL
0,2379749109,0,0,AimBig Employment PENRITH,0212850F,AALL
0,8353648809,0,0,AimBig Employment BONDI JUNCTION,0212843G,MUSK
0,3867310001,0,3,AimBig Employment PARRAMATTA,0212841E,AALL
0,2535012004,0,4,AimBig Employment MITCHELTON,0212879H,AALL
0,2919035809,0,0,AimBig Employment PARRAMATTA,0212898K,AALL
0,5439175909,0,0,AimBig Employment PENRITH,0212903C,(blank)
0,4741231007,0,0,AimBig Employment Pty Ltd ST ALBANS,0212822B,MENH
0,2795710002,0,0,AimBig Employment BROADMEADOW,0212884E,AALL
0,4863977609,0,8,AimBig Employment PARRAMATTA,0212898K,AALL
0,9223903309,0,3,AimBig Employment GLENROY,0212817E,AALL
0,6189553019,0,8,AimBig Employment MOONEE PONDS,0212886G,AALL
0,4737570909,0,0,AimBig Employment Pty Ltd MELTON,0212823C,MUSK
0,20256260,0,5,AimBig Employment WOOLLOONGABBA,0212797F,(blank)
0,857075019,0,4,AimBig Employment FRANKSTON,0212819G,MUSK
0,8138546109,0,4,AimBig Employment ROCKDALE,0212855K,AALL
0,294303409,0,3,AimBig Employment GUNNEDAH,0212814B,AALL
0,2364941004,0,8,AimBig Employment CHERMSIDE,0212795D,AALL
0,7369280309,0,8,AimBig Employment LIVERPOOL,0212848A,AALL
0,1651195119,0,0,AimBig Employment FRANKSTON,0212818F,MENH
0,16725260,0,0,AimBig Employment CHERMSIDE,0212795D,AALL
0,7980637109,0,0,AimBig Employment BROADMEADOW,0212884E,AALL
0,553871509,0,0,AimBig Employment Pty Ltd CAPEL SOUND,0212818F,MENH
0,4774337019,0,4,AimBig Employment SOUTHPORT,0212794C,(blank)
0,4969974909,0,3,AimBig Employment HURSTVILLE,0212904D,AALL
0,2818342509,0,0,AimBig Employment ROCKINGHAM,0212832D,MUSK
0,8905028309,0,8,AimBig Employment SURRY HILLS,0212900K,AALL
0,628572009,0,0,AimBig Employment MOONEE PONDS,0212886G,AALL
0,9136185019,0,0,AimBig Employment BLACKTOWN,0212853J,MENH
0,2386600007,0,0,AimBig Employment Pty Ltd RESERVOIR,0212821A,MUSK
0,8654930309,0,8,AimBig Employment BLACKTOWN,0212853J,MENH
0,8501666609,0,0,AimBig Employment BLACKTOWN,0212853J,MENH
0,4138870,0,4,AimBig Employment TOOWONG,0212795D,AALL
0,1673180003,0,0,AimBig Employment GLEN INNES,0212828H,AALL
0,7809685019,0,4,AimBig Employment WOOLLOONGABBA,0212797F,(blank)
0,3741230,0,0,AimBig Employment PARRAMATTA,0212898K,AALL
0,882132004,0,5,AimBig Employment AITKENVALE,0212804K,MENH
0,9194761007,0,3,AimBig Employment EPPING,0212820K,MENH
0,15185040,0,0,AimBig Employment HURSTVILLE,0212904D,AALL
0,7579803209,0,8,AimBig Employment DARLINGHURST,0212900K,AALL
0,21219580,0,3,AimBig Employment Pty Ltd PRESTON,0212821A,MUSK
0,3658910007,0,4,AimBig Employment WERRIBEE,0212823C,MUSK
0,9455584003,0,8,AimBig Employment MOUNT DRUITT,0212853J,MENH
0,304300019,0,0,AimBig Employment MACKAY,0212803K,MUSK
0,758329709,0,0,AimBig Employment MELBOURNE,0212824D,(blank)
0,3932541909,0,3,AimBig Employment MOONEE PONDS,0212886G,AALL
0,3967054007,0,3,AimBig Employment MOONEE PONDS,0212817E,AALL
0,3068650006,0,0,AimBig Employment GLENORCHY,0212861J,AALL
0,18643310,0,0,Aimbig Employment LAUNCESTON,0212893F,AALL
0,6673943509,0,0,AimBig Employment SOUTHPORT,0212794C,(blank)
0,12021510,0,0,AimBig Employment SURRY HILLS,0212845J,AALL
0,5494710,0,0,AimBig Employment ROCKINGHAM,0212831C,MENH
0,505311709,0,4,AimBig Employment BROADMEADOW,0212884E,AALL
0,7306974909,0,0,AimBig Employment ETTALONG BEACH,0212881B,AALL
0,7561649609,0,0,AimBig Employment BUNBURY,0212811K,(blank)
0,5916555909,0,0,AimBig Employment CORIO,0212862K,AALL
0,5706946909,0,3,AimBig Employment MAITLAND,0212882C,AALL
0,629256509,0,0,AimBig Employment HURSTVILLE,0212855K,AALL
0,5481583109,0,0,AimBig Employment LIVERPOOL,0212848A,AALL
0,1922050119,0,0,AimBig Employment LEICHHARDT,0212900K,AALL
0,7877870004,0,0,AimBig Employment DALBY,0212897K,AALL
0,3825170009,0,4,AimBig Employment FRANKSTON,0212818F,MENH
0,4123062109,0,0,AimBig Employment ROCKHAMPTON CITY,0212801H,MUSK
0,749292809,0,0,AimBig Employment TOOWONG,0212879H,AALL
0,8771045004,0,0,AimBig Employment FRANKSTON,0212818F,MENH
